A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
The Nawab Badahur,Adela Quested,539,540,exactly you wish to borrow this electric torch,i believe it was a buffalo,Adela Quested; Mr. Harris; Ronny Heaslop,M,intermediate,F,major
Adela Quested,The Nawab Badahur,542,543,unless it was a hyena,excellent a hyena mr harris,Ronny Heaslop; The Nawab Badahur,F,major,M,intermediate
Mr. Harris,The Nawab Badahur,544,545,half a mo ment give me ten minutes time,sahib says hyena,Adela Quested; Ronny Heaslop; The Nawab Badahur,M,minor,M,intermediate
The Nawab Badahur,Ronny Heaslop,545,546,sahib says hyena,don t worry mr harris he saved us from a nasty smash harris well done,Adela Quested; Ronny Heaslop; The Nawab Badahur,M,intermediate,M,major
Ronny Heaslop,The Nawab Badahur,546,547,don t worry mr harris he saved us from a nasty smash harris well done,a smash sahib that would not have taken place had he obeyed and taken us gangavati side instead of marabar,Adela Quested; Mr. Harris; The Nawab Badahur,M,major,M,intermediate
The Nawab Badahur,Ronny Heaslop,547,548,a smash sahib that would not have taken place had he obeyed and taken us gangavati side instead of marabar,my fault that i told him to come this way because the road s better mr lesley has made it pukka right up to the hills,Adela Quested; Mr. Harris; Ronny Heaslop,M,intermediate,M,major
Ronny Heaslop,The Nawab Badahur,548,549,my fault that i told him to come this way because the road s better mr lesley has made it pukka right up to the hills,ah now i begin to understand,Adela Quested; Mr. Harris; The Nawab Badahur,M,major,M,intermediate
The Nawab Badahur,Ronny Heaslop,549,550,ah now i begin to understand,not at all,Adela Quested; Mr. Harris; Ronny Heaslop,M,intermediate,M,major
Miss Derek,Ronny Heaslop,551,552,mr heaslop miss quested what are you holding up an innocent female for,we ve had a breakdown,Adela Quested; Mr. Harris; Ronny Heaslop; The Nawab Badahur,F,intermediate,M,major
Ronny Heaslop,Miss Derek,552,553,we ve had a breakdown,but how putrid,Adela Quested; Miss Derek; Mr. Harris; The Nawab Badahur,M,major,F,intermediate
Miss Derek,Ronny Heaslop,553,554,but how putrid,we ran into a hyena,Adela Quested; Mr. Harris; Ronny Heaslop; The Nawab Badahur,F,intermediate,M,major
Ronny Heaslop,Miss Derek,554,555,we ran into a hyena,how absolutely rotten,Adela Quested; Miss Derek; Mr. Harris; The Nawab Badahur,M,major,F,intermediate
Miss Derek,Ronny Heaslop,555,556,how absolutely rotten,can you give us a lift,Adela Quested; Mr. Harris; Ronny Heaslop; The Nawab Badahur,F,intermediate,M,major
Ronny Heaslop,Miss Derek,556,557,can you give us a lift,yes indeed,Adela Quested; Miss Derek; Mr. Harris; The Nawab Badahur,M,major,F,intermediate
Miss Derek,The Nawab Badahur,557,558,yes indeed,take me too,Adela Quested; Mr. Harris; Ronny Heaslop; The Nawab Badahur,F,intermediate,M,intermediate
The Nawab Badahur,Mr. Harris,558,559,take me too,heh what about me,Adela Quested; Miss Derek; Mr. Harris; Ronny Heaslop,M,intermediate,M,minor
Mr. Harris,Miss Derek,559,560,heh what about me,now what s all this i m not an omnibus i ve a harmonium and two dogs in here with me as it is i ll take three of you if one ll sit in front and nurse a pug no more,Adela Quested; Miss Derek; Ronny Heaslop; The Nawab Badahur,M,minor,F,intermediate
Miss Derek,The Nawab Badahur,560,561,now what s all this i m not an omnibus i ve a harmonium and two dogs in here with me as it is i ll take three of you if one ll sit in front and nurse a pug no more,i will sit in front,Adela Quested; Mr. Harris; Ronny Heaslop; The Nawab Badahur,F,intermediate,M,intermediate
The Nawab Badahur,Miss Derek,561,562,i will sit in front,then hop in i ve no notion who you are,Adela Quested; Miss Derek; Mr. Harris; Ronny Heaslop,M,intermediate,F,intermediate
Miss Derek,Mr. Harris,562,563,then hop in i ve no notion who you are,heh no what about my dinner i can t be left alone all the night,Adela Quested; Mr. Harris; Ronny Heaslop; The Nawab Badahur,F,intermediate,M,minor
Mr. Harris,The Nawab Badahur,563,564,heh no what about my dinner i can t be left alone all the night,nussu will bring you out some suitable dinner upon a bicycle i shall despatch him with all possible speed meanwhile repair my car,Adela Quested; Miss Derek; Ronny Heaslop; The Nawab Badahur,M,minor,M,intermediate
The Nawab Badahur,Miss Derek,564,565,nussu will bring you out some suitable dinner upon a bicycle i shall despatch him with all possible speed meanwhile repair my car,i don t believe in these people letting you down if i didn t snatch like the devil i should be nowhere he doesn t want the car silly fool surely it s to the credit of his state i should be seen about in it at chandrapore during my leave he ought to look at it that way anyhow he s got to look at it that way my maharani s different my maharani s a dear that s her fox terrier poor little devil i fished them out both with the driver imagine taking dogs to a chiefs conference as sensible as taking chiefs perhaps the harmonium the harmonium s my little mistake i own they rather had me over the harmonium i meant it to stop on the train oh lor they always sack me before that happens and then i get another job the whole of india seethes with maharanis and ranis and begums who clamour for such as me,Adela Quested; Miss Derek; Mr. Harris; Ronny Heaslop,M,intermediate,F,intermediate
Miss Derek,Ronny Heaslop,565,566,i don t believe in these people letting you down if i didn t snatch like the devil i should be nowhere he doesn t want the car silly fool surely it s to the credit of his state i should be seen about in it at chandrapore during my leave he ought to look at it that way anyhow he s got to look at it that way my maharani s different my maharani s a dear that s her fox terrier poor little devil i fished them out both with the driver imagine taking dogs to a chiefs conference as sensible as taking chiefs perhaps the harmonium the harmonium s my little mistake i own they rather had me over the harmonium i meant it to stop on the train oh lor they always sack me before that happens and then i get another job the whole of india seethes with maharanis and ranis and begums who clamour for such as me,really i had no idea,Adela Quested; Ronny Heaslop; The Nawab Badahur,F,intermediate,M,major
Miss Derek,Adela Quested,567,568,how could you have any idea mr heaslop what should he know about maharanis miss quested nothing at least i should hope not,i understand those big people are not particularly interesting,Adela Quested; Ronny Heaslop; The Nawab Badahur,F,intermediate,F,major
Adela Quested,Miss Derek,568,569,i understand those big people are not particularly interesting,ah there you re wrong they re priceless,Miss Derek; Ronny Heaslop; The Nawab Badahur,F,major,F,intermediate
Miss Derek,The Nawab Badahur,569,570,ah there you re wrong they re priceless,i would scarcely call her wrong a native state a hindu state the wife of a ruler of a hindu state may beyond doubt be a most excellent lady and let it not be for a moment supposed that i suggest anything against the character of her highness the maharani of mudkul but i fear she will be uneducated i fear she will be superstitious indeed how could she be otherwise what opportunity of education has such a lady had oh superstition is terrible terrible oh it is the great defect in our indian character oh it is the duty of each and every citizen to shake superstition off and though i have little experience of hindu states and none of this particular one namely mudkul the ruler i fancy has a salute of but eleven guns yet i cannot imagine that they have been as successful as british india where we see reason and orderliness spreading in every direction like a most health giving flood,Adela Quested; Ronny Heaslop; The Nawab Badahur,F,intermediate,M,intermediate
Adela Quested,Ronny Heaslop,572,573,ronny i should like to take back what i said on the maidan,come along and let s tell the mater all this,Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,574,575,look here both of you see india if you like and as you like i know i made myself rather ridiculous at fielding s but it s different now i wasn t quite sure of myself,my duties here are evidently finished i don t want to see india now now for my passage back,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Ronny Heaslop,576,577,what does our old gentleman of the car think,our old gentleman is helpful and sound as he always is over public affairs you ve seen in him our show indian,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,577,578,our old gentleman is helpful and sound as he always is over public affairs you ve seen in him our show indian,have i really,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Ronny Heaslop,578,579,have i really,i m afraid so incredible aren t they even the best of them they re all they all forget their back collar studs sooner or later you ve had to do with three sets of indians to day the bhattacharyas aziz and this chap and it really isn t a coincidence that they ve all let you down,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,579,580,i m afraid so incredible aren t they even the best of them they re all they all forget their back collar studs sooner or later you ve had to do with three sets of indians to day the bhattacharyas aziz and this chap and it really isn t a coincidence that they ve all let you down,i like aziz aziz is my real friend,Adela Quested; Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,580,581,i like aziz aziz is my real friend,when the animal runs into us the nawab loses his head deserts his unfortunate chauffeur intrudes upon miss derek no great crimes no great crimes but no white man would have done it,Adela Quested; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Adela Quested,581,582,when the animal runs into us the nawab loses his head deserts his unfortunate chauffeur intrudes upon miss derek no great crimes no great crimes but no white man would have done it,what animal,Adela Quested; Mrs. Moore,M,major,F,major
Adela Quested,Ronny Heaslop,582,583,what animal,oh we had a small accident on the marabar road adela thinks it was a hyena,Mrs. Moore; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,583,584,oh we had a small accident on the marabar road adela thinks it was a hyena,an accident,Adela Quested; Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,584,585,an accident,nothing no one hurt our excellent host awoke much rattled from his dreams appeared to think it was our fault and chanted exactly exactly,Adela Quested; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,585,586,nothing no one hurt our excellent host awoke much rattled from his dreams appeared to think it was our fault and chanted exactly exactly,a ghost,Adela Quested; Mrs. Moore,M,major,F,major
Mrs. Moore,Ronny Heaslop,586,587,a ghost,yes nothing criminal but there s the native and there s one of the reasons why we don t admit him to our clubs and how a decent girl like miss derek can take service under natives puzzles me but i must get on with my work krishna,Adela Quested; Ronny Heaslop,F,major,M,major
Ronny Heaslop,Mrs. Moore,587,588,yes nothing criminal but there s the native and there s one of the reasons why we don t admit him to our clubs and how a decent girl like miss derek can take service under natives puzzles me but i must get on with my work krishna,will you play patience with your future mother in law dear adela or does it seem too tame,Adela Quested; Mrs. Moore,M,major,F,major
