A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category
Louisa Bounderby,Thomas Gradgrind,448,449,father do you think i love mr bounderby,well my child i really cannot take upon myself to say,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,449,450,well my child i really cannot take upon myself to say,father do you ask me to love mr bounderby,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,450,451,father do you ask me to love mr bounderby,my dear louisa no no i ask nothing,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,451,452,my dear louisa no no i ask nothing,father does mr bounderby ask me to love him,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,452,453,father does mr bounderby ask me to love him,really my dear it is difficult to answer your question,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,453,454,really my dear it is difficult to answer your question,difficult to answer it yes or no father,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,454,455,difficult to answer it yes or no father,certainly my dear because because the reply depends so materially louisa on the sense in which we use the expression now mr bounderby does not do you the injustice and does not do himself the injustice of pretending to anything fanciful fantastic or i am using synonymous terms sentimental mr bounderby would have seen you grow up under his eyes to very little purpose if he could so far forget what is due to your good sense not to say to his as to address you from any such ground therefore perhaps the expression itself i merely suggest this to you my dear may be a little misplaced,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,455,456,certainly my dear because because the reply depends so materially louisa on the sense in which we use the expression now mr bounderby does not do you the injustice and does not do himself the injustice of pretending to anything fanciful fantastic or i am using synonymous terms sentimental mr bounderby would have seen you grow up under his eyes to very little purpose if he could so far forget what is due to your good sense not to say to his as to address you from any such ground therefore perhaps the expression itself i merely suggest this to you my dear may be a little misplaced,what would you advise me to use in its stead father,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,456,457,what would you advise me to use in its stead father,why my dear louisa i would advise you since you ask me to consider this question as you have been accustomed to consider every other question simply as one of tangible fact the ignorant and the giddy may embarrass such subjects with irrelevant fancies and other absurdities that have no existence properly viewed really no existence but it is no compliment to you to say that you know better now what are the facts of this case you are we will say in round numbers twenty years of age mr bounderby is we will say in round numbers fifty there is some disparity in your respective years but in your means and positions there is none on the contrary there is a great suitability then the question arises is this one disparity sufficient to operate as a bar to such a marriage in considering this question it is not unimportant to take into account the statistics of marriage so far as they have yet been obtained in england and wales i find on reference to the figures that a large proportion of these marriages are contracted between parties of very unequal ages and that the elder of these contracting parties is in rather more than three fourths of these instances the bridegroom it is remarkable as showing the wide prevalence of this law that among the natives of the british possessions in india also in a considerable part of china and among the calmucks of tartary the best means of computation yet furnished us by travellers yield similar results the disparity i have mentioned therefore almost ceases to be disparity and virtually all but disappears,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,457,458,why my dear louisa i would advise you since you ask me to consider this question as you have been accustomed to consider every other question simply as one of tangible fact the ignorant and the giddy may embarrass such subjects with irrelevant fancies and other absurdities that have no existence properly viewed really no existence but it is no compliment to you to say that you know better now what are the facts of this case you are we will say in round numbers twenty years of age mr bounderby is we will say in round numbers fifty there is some disparity in your respective years but in your means and positions there is none on the contrary there is a great suitability then the question arises is this one disparity sufficient to operate as a bar to such a marriage in considering this question it is not unimportant to take into account the statistics of marriage so far as they have yet been obtained in england and wales i find on reference to the figures that a large proportion of these marriages are contracted between parties of very unequal ages and that the elder of these contracting parties is in rather more than three fourths of these instances the bridegroom it is remarkable as showing the wide prevalence of this law that among the natives of the british possessions in india also in a considerable part of china and among the calmucks of tartary the best means of computation yet furnished us by travellers yield similar results the disparity i have mentioned therefore almost ceases to be disparity and virtually all but disappears,what do you recommend father that i should substitute for the term i used just now for the misplaced expression,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,458,459,what do you recommend father that i should substitute for the term i used just now for the misplaced expression,louisa it appears to me that nothing can be plainer confining yourself rigidly to fact the question of fact you state to yourself is does mr bounderby ask me to marry him yes he does the sole remaining question then is shall i marry him i think nothing can be plainer than that,Thomas Gradgrind,F,major,M,major
Thomas Gradgrind,Louisa Bounderby,459,460,louisa it appears to me that nothing can be plainer confining yourself rigidly to fact the question of fact you state to yourself is does mr bounderby ask me to marry him yes he does the sole remaining question then is shall i marry him i think nothing can be plainer than that,shall i marry him,Louisa Bounderby,M,major,F,major
Louisa Bounderby,Thomas Gradgrind,460,461,shall i marry him,precisely and it is satisfactory to me as your father my dear louisa to know that you do not come to the consideration of that question with the previous habits of mind and habits of life that belong to many young women,Thomas Gradgrind,F,major,M,major
