A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Maria Bertram,Fanny Price,yes it is exactly behind the house begins at a little distance and ascends for half a mile to the extremity of the grounds you may see something of it here something of the more distant trees it is oak entirely,i am disappointed this is not my idea of a chapel there is nothing awful here nothing melancholy nothing grand here are no aisles no arches no inscriptions no banners no banners cousin to be blown by the night wind of heaven no signs that a,6,2,1,1,3,4,1,1,1,1,1,1,4,2,1,1,5,4,1,1,0,1,0,1,4,2,1,1,7,3,1,1,2,3,1,1,41,46,242,244,Fanny Price; Mary Crawford; Mrs. Norris,F,intermediate,F,major
Mrs. Rushworth,Edmund,now we are coming to the chapel which properly we ought to enter from above and look down upon but as we are quite among friends i will take you in this way if you will excuse me,you forget fanny how lately all this has been built and for how confined a purpose compared with the old chapels of castles and monasteries it was only for the private use of the family they have been buried i suppose in the parish church there you must look for the banners and the achievements,1,7,1,1,5,6,1,1,5,5,1,1,4,3,1,1,1,2,1,1,0,0,0,0,7,5,1,1,5,7,1,1,0,0,0,0,38,55,243,245,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris,F,minor,M,major
Mrs. Rushworth,Fanny Price,this chapel was fitted up as you see it in james the second s time before that period as i understand the pews were only wainscot and there is some reason to think that the linings and cushions of the pulpit and family seat were only purple cloth but this is not quite certain it is a handsome chapel and was formerly in constant use both morning and evening prayers were always read in it by the domestic chaplain within the memory of many but the late mr rushworth left it off,it is a pity that the custom should have been discontinued it was a valuable part of former times there is something in a chapel and chaplain so much in character with a great house with one s ideas of what such a household should be a whole family assembling regularly for the purpose of prayer is fine,8,8,1,1,7,8,1,1,10,2,1,1,5,3,1,1,7,3,1,1,1,0,1,0,6,2,1,1,10,8,1,1,0,1,0,1,92,58,247,249,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris,F,minor,F,major
Fanny Price,Edmund,it is a pity that the custom should have been discontinued it was a valuable part of former times there is something in a chapel and chaplain so much in character with a great house with one s ideas of what such a household should be a whole family assembling regularly for the purpose of prayer is fine,that is hardly fanny s idea of a family assembling if the master and mistress do not attend themselves there must be more harm than good in the custom,8,3,1,1,8,4,1,1,2,2,1,1,3,1,1,1,3,1,1,1,0,1,0,1,2,1,1,1,8,3,1,1,1,0,1,0,58,29,249,251,Edmund; Mary Crawford,F,major,M,major
Julia Bertram,Maria Bertram,do look at mr rushworth and maria standing side by side exactly as if the ceremony were going to be performed have not they completely the air of it,if he would give her away,2,0,1,0,3,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1,0,1,0,2,2,1,1,3,0,1,0,0,0,0,0,29,6,256,258,Edmund; Fanny Price; Henry Crawford; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris; Mrs. Rushworth,F,intermediate,F,intermediate
Julia Bertram,Fanny Price,if edmund were but in orders,how distressed she will be at what she said just now,0,0,0,0,1,2,1,1,2,1,1,1,0,2,0,1,0,2,0,1,0,0,0,0,0,2,0,1,1,1,1,1,0,0,0,0,6,11,261,263,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris; Mrs. Rushworth,F,intermediate,F,major
Julia Bertram,Mary Crawford,my dear edmund if you were but in orders now you might perform the ceremony directly how unlucky that you are not ordained mr rushworth and maria are quite ready,ordained what are you to be a clergyman,1,1,1,1,4,2,1,1,5,0,1,0,3,0,1,0,0,0,0,0,1,0,1,0,4,1,1,1,1,0,1,0,0,0,0,0,30,8,262,264,Edmund; Fanny Price; Henry Crawford; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris; Mrs. Rushworth,F,intermediate,F,major
Mr. Rushworth,Henry Crawford,for if we are too long going over the house we shall not have time for what is to be done out of doors it is past two and we are to dine at five,query whether we may not find something to employ us here before we go farther i see walls of great promise mr rushworth shall we summon a council on this lawn,1,1,1,1,6,2,1,1,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,4,5,1,1,6,2,1,1,0,1,0,1,35,31,267,269,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mrs. Norris; Mrs. Rushworth,M,intermediate,M,major
Henry Crawford,Mary Crawford,query whether we may not find something to employ us here before we go farther i see walls of great promise mr rushworth shall we summon a council on this lawn,this is insufferably hot shall any of us object to being comfortable here is a nice little wood if one can but get into it what happiness if the door should not be locked but of course it is for in these great places the gardeners are the only people who can go where they like so you are to be a clergyman mr bertram this is rather a surprise to me,1,6,1,1,2,13,1,1,2,5,1,1,2,4,1,1,2,5,1,1,1,1,1,1,5,7,1,1,2,7,1,1,1,0,1,0,31,72,269,271,Edmund; Fanny Price; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris; Mrs. Rushworth,M,major,F,major
Mrs. Rushworth,Edmund,james i believe the wilderness will be new to all the party the miss bertrams have never seen the wilderness yet,why should it surprise you you must suppose me designed for some profession and might perceive that i am neither a lawyer nor a soldier nor a sailor,4,3,1,1,3,4,1,1,0,6,0,1,2,0,1,0,0,1,0,1,1,0,1,0,1,5,1,1,1,1,1,1,0,0,0,0,21,28,270,272,Edmund; Fanny Price; Henry Crawford; Julia Bertram; Maria Bertram; Mary Crawford; Mr. Rushworth; Mrs. Norris,F,minor,M,major
Mary Crawford,Fanny Price,the metropolis i imagine is a pretty fair sample of the rest,certainly,3,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,12,1,281,283,Edmund; Fanny Price,F,major,F,major
Edmund,Mary Crawford,not i should hope of the proportion of virtue to vice throughout the kingdom we do not look in great cities for our best morality it is not there that respectable people of any denomination can do most good and it certainly is not there that the influence of the clergy can be most felt a fine preacher is followed and admired but it is not in fine preaching only that a good clergyman will be useful in his parish and his neighbourhood where the parish and neighbourhood are of a size capable of knowing his private character and observing his general conduct which in london can rarely be the case the clergy are lost there in the crowds of their parishioners they are known to the largest part only as preachers and with regard to their influencing public manners miss crawford must not misunderstand me or suppose i mean to call them the arbiters of good breeding the regulators of refinement and courtesy the masters of the ceremonies of life the manners i speak of might rather be called conduct perhaps the result of good principles the effect in short of those doctrines which it is their duty to teach and recommend and it will i believe be everywhere found that as the clergy are or are not what they ought to be so are the rest of the nation,there you have quite convinced miss price already,22,0,1,0,27,1,1,1,18,0,1,0,13,3,1,1,10,0,1,0,7,0,1,0,22,1,1,1,28,0,1,0,0,0,0,0,231,8,282,284,Fanny Price; Mary Crawford,M,major,F,major
Fanny Price,Edmund,certainly,i wish i could convince miss crawford too,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,8,283,285,Edmund; Mary Crawford,F,major,M,major
Mary Crawford,Fanny Price,now you are going to say something about law being the worst wilderness of the two but i forestall you remember i have forestalled you,i wonder that i should be tired with only walking in this sweet wood but the next time we come to a seat if it is not disagreeable to you i should be glad to sit down for a little while,2,3,1,1,3,5,1,1,1,3,1,1,1,1,1,1,1,2,1,1,0,1,0,1,5,6,1,1,2,6,1,1,1,0,1,0,25,41,288,290,Edmund; Fanny Price,F,major,F,major
Fanny Price,Mary Crawford,i wonder that i should be tired with only walking in this sweet wood but the next time we come to a seat if it is not disagreeable to you i should be glad to sit down for a little while,thank you but i am not at all tired,3,0,1,0,5,1,1,1,3,1,1,1,1,2,1,1,2,0,1,0,1,1,1,1,6,2,1,1,6,0,1,0,0,0,0,0,41,9,290,292,Edmund; Mary Crawford,F,major,F,major
Edmund,Fanny Price,your attentiveness and consideration makes me more sensible of my own neglect fanny s interest seems in safer hands with you than with me,i shall soon be rested to sit in the shade on a fine day and look upon verdure is the most perfect refreshment,0,3,0,1,0,3,0,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,5,1,1,1,5,2,1,1,0,0,0,0,24,23,303,305,Fanny Price; Mary Crawford,M,major,F,major
Fanny Price,Edmund,i shall soon be rested to sit in the shade on a fine day and look upon verdure is the most perfect refreshment,now miss crawford if you will look up the walk you will convince yourself that it cannot be half a mile long or half half a mile,3,3,1,1,3,4,1,1,2,3,1,1,2,1,1,1,0,1,0,1,0,1,0,1,1,4,1,1,2,1,1,1,0,0,0,0,23,28,305,307,Edmund; Mary Crawford,F,major,M,major
_unknowable,Henry Crawford,miss price all alone my dear fanny how comes this,it is undoubtedly the best thing we can do now as we are so far from the house already,0,2,0,1,0,3,0,1,1,1,1,1,2,5,1,1,1,1,1,1,0,0,0,0,1,3,1,1,0,1,0,1,0,0,0,0,10,19,309,311,Fanny Price; Henry Crawford; Maria Bertram; Mr. Rushworth,M,minor,M,major
Maria Bertram,Fanny Price,prohibited nonsense i certainly can get out that way and i will mr rushworth will be here in a moment you know we shall not be out of sight,you will hurt yourself miss bertram you will certainly hurt yourself against those spikes you will tear your gown you will be in danger of slipping into the ha ha you had better not go,1,1,1,1,6,6,1,1,1,0,1,0,2,2,1,1,1,1,1,1,1,1,1,1,4,8,1,1,4,4,1,1,0,0,0,0,29,35,324,326,Fanny Price; Henry Crawford,F,intermediate,F,major
Henry Crawford,Maria Bertram,or if we are miss price will be so good as to tell him that he will find us near that knoll the grove of oak on the knoll,thank you my dear fanny but i and my gown are alive and well and so good bye,2,0,1,0,4,1,1,1,4,4,1,1,1,1,1,1,3,0,1,0,0,0,0,0,4,4,1,1,3,0,1,0,0,0,0,0,29,18,325,327,Fanny Price; Maria Bertram,M,major,F,intermediate
Maria Bertram,Fanny Price,thank you my dear fanny but i and my gown are alive and well and so good bye,but julia mr rushworth will be here in a moment with the key do wait for mr rushworth,0,2,0,1,1,3,1,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,1,0,0,0,0,18,18,327,329,Fanny Price; Henry Crawford,F,intermediate,F,major
Mary Crawford,Fanny Price,it is fortunate that your inclination and your father s convenience should accord so well there is a very good living kept for you i understand hereabouts,but that i am sure it has not,1,0,1,0,2,1,1,1,2,2,1,1,2,0,1,0,1,1,1,1,0,1,0,1,5,2,1,1,1,0,1,0,0,0,0,0,27,8,357,359,Edmund; Fanny Price,F,major,F,major
Edmund,Mary Crawford,thank you for your good word fanny but it is more than i would affirm myself on the contrary the knowing that there was such a provision for me probably did bias me nor can i think it wrong that it should there was no natural disinclination to be overcome and i see no reason why a man should make a worse clergyman for knowing that he will have a competence early in life i was in safe hands i hope i should not have been influenced myself in a wrong way and i am sure my father was too conscientious to have allowed it i have no doubt that i was biased but i think it was blamelessly,no my dear miss price and for reasons good the profession either navy or army is its own justification it has everything in its favour heroism danger bustle fashion soldiers and sailors are always acceptable in society nobody can wonder that men are soldiers and sailors,7,1,1,1,17,4,1,1,11,6,1,1,4,1,1,1,6,5,1,1,1,0,1,0,23,4,1,1,7,3,1,1,0,2,0,1,119,46,360,362,Fanny Price; Mary Crawford,M,major,F,major
Fanny Price,Edmund,it is the same sort of thing as for the son of an admiral to go into the navy or the son of a general to be in the army and nobody sees anything wrong in that nobody wonders that they should prefer the line where their friends can serve them best or suspects them to be less in earnest in it than they appear,but the motives of a man who takes orders with the certainty of preferment may be fairly suspected you think to be justified in your eyes he must do it in the most complete uncertainty of any provision,8,4,1,1,5,4,1,1,6,1,1,1,1,2,1,1,6,2,1,1,0,0,0,0,7,4,1,1,10,6,1,1,3,0,1,0,65,38,361,363,Edmund; Mary Crawford,F,major,M,major
Mary Crawford,Fanny Price,i speak what appears to me the general opinion and where an opinion is general it is usually correct though i have not seen much of the domestic lives of clergymen it is seen by too many to leave any deficiency of information,poor william he has met with great kindness from the chaplain of the antwerp,3,2,1,1,4,1,1,1,3,0,1,0,2,0,1,0,2,1,1,1,1,0,1,0,5,1,1,1,5,3,1,1,0,0,0,0,43,14,368,370,Edmund; Fanny Price,F,major,F,major
