A,B,i_text,j_text,article_i_count,article_j_count,article_i_present,article_j_present,auxverb_i_count,auxverb_j_count,auxverb_i_present,auxverb_j_present,conj_i_count,conj_j_count,conj_i_present,conj_j_present,adverb_i_count,adverb_j_count,adverb_i_present,adverb_j_present,ipron_i_count,ipron_j_count,ipron_i_present,ipron_j_present,negate_i_count,negate_j_count,negate_i_present,negate_j_present,ppron_i_count,ppron_j_count,ppron_i_present,ppron_j_present,prep_i_count,prep_j_count,prep_i_present,prep_j_present,quant_i_count,quant_j_count,quant_i_present,quant_j_present,i_tokens,j_tokens,i_merge_id,j_merge_id,i_addressees,A_gender,A_category,B_gender,B_category
Jane Fairfax,Mr. Frank Churchill,i was only going to observe that though such unfortunate circumstances do sometimes occur both to men and women i cannot imagine them to be very frequent a hasty and imprudent attachment may arise but there is generally time to recover from it afterwards i would be understood to mean that it can be only weak irresolute characters whose happiness must be always at the mercy of chance who will suffer an unfortunate acquaintance to be an inconvenience an oppression for ever,well i have so little confidence in my own judgment that whenever i marry i hope some body will chuse my wife for me will you will you chuse a wife for me i am sure i should like any body fixed on by you you provide for the family you know find some body for me i am in no hurry adopt her educate her,5,2,1,1,13,6,1,1,6,2,1,1,8,1,1,1,2,2,1,1,1,0,1,0,6,18,1,1,5,8,1,1,0,0,0,0,83,66,1124,1125,Emma; Harriet Smith; Miss Bates; Mr. Frank Churchill; Mr. Knightley; Mr. Weston,F,intermediate,M,major
Mr. Frank Churchill,Emma,well i have so little confidence in my own judgment that whenever i marry i hope some body will chuse my wife for me will you will you chuse a wife for me i am sure i should like any body fixed on by you you provide for the family you know find some body for me i am in no hurry adopt her educate her,and make her like myself,2,0,1,0,6,0,1,0,2,1,1,1,1,0,1,0,2,1,1,1,0,0,0,0,18,2,1,1,8,1,1,1,0,0,0,0,66,5,1125,1126,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Knightley; Mr. Weston,M,major,F,major
Emma,Mr. Frank Churchill,and make her like myself,by all means if you can,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,5,6,1126,1127,Harriet Smith; Jane Fairfax; Miss Bates; Mr. Frank Churchill; Mr. Knightley; Mr. Weston,F,major,M,major
Mr. Frank Churchill,Emma,by all means if you can,very well i undertake the commission you shall have a charming wife,0,2,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,0,0,0,0,0,6,12,1127,1128,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Knightley; Mr. Weston,M,major,F,major
Emma,Mr. Frank Churchill,very well i undertake the commission you shall have a charming wife,she must be very lively and have hazle eyes i care for nothing else i shall go abroad for a couple of years and when i return i shall come to you for my wife remember,2,1,1,1,1,4,1,1,0,3,0,1,1,3,1,1,0,2,0,1,0,0,0,0,2,7,1,1,0,5,0,1,0,1,0,1,12,36,1128,1129,Harriet Smith; Jane Fairfax; Miss Bates; Mr. Frank Churchill; Mr. Knightley; Mr. Weston,F,major,M,major
Mr. Frank Churchill,Jane Fairfax,she must be very lively and have hazle eyes i care for nothing else i shall go abroad for a couple of years and when i return i shall come to you for my wife remember,now ma am shall we join mrs elton,1,0,1,0,4,2,1,1,3,0,1,0,3,1,1,1,2,0,1,0,0,0,0,0,7,1,1,1,5,0,1,0,1,0,1,0,36,8,1129,1130,Emma; Harriet Smith; Jane Fairfax; Miss Bates; Mr. Knightley; Mr. Weston,M,major,F,intermediate
Jane Fairfax,Miss Bates,now ma am shall we join mrs elton,if you please my dear with all my heart i am quite ready i was ready to have gone with her but this will do just as well we shall soon overtake her there she is no that s somebody else that s one of the ladies in the irish car party not at all like her well i declare,0,2,0,1,2,6,1,1,0,2,0,1,1,9,1,1,0,8,0,1,0,1,0,1,1,11,1,1,0,5,0,1,0,1,0,1,8,60,1130,1131,Emma; Harriet Smith; Miss Bates; Mr. Frank Churchill; Mr. Knightley; Mr. Weston,F,intermediate,F,intermediate
Miss Bates,Mr. Knightley,if you please my dear with all my heart i am quite ready i was ready to have gone with her but this will do just as well we shall soon overtake her there she is no that s somebody else that s one of the ladies in the irish car party not at all like her well i declare,emma i must once more speak to you as i have been used to do a privilege rather endured than allowed perhaps but i must still use it i cannot see you acting wrong without a remonstrance how could you be so unfeeling to miss bates how could you be so insolent in your wit to a woman of her character age and situation emma i had not thought it possible,2,3,1,1,6,10,1,1,2,6,1,1,9,8,1,1,8,3,1,1,1,2,1,1,11,13,1,1,5,5,1,1,1,0,1,0,60,72,1131,1132,Emma; Harriet Smith; Jane Fairfax; Mr. Frank Churchill; Mr. Knightley; Mr. Weston,F,intermediate,M,major
Mr. Knightley,Emma,emma i must once more speak to you as i have been used to do a privilege rather endured than allowed perhaps but i must still use it i cannot see you acting wrong without a remonstrance how could you be so unfeeling to miss bates how could you be so insolent in your wit to a woman of her character age and situation emma i had not thought it possible,nay how could i help saying what i did nobody could have helped it it was not so very bad i dare say she did not understand me,3,0,1,0,10,5,1,1,6,1,1,1,8,2,1,1,3,4,1,1,2,2,1,1,13,7,1,1,5,0,1,0,0,1,0,1,72,28,1132,1133,Emma,M,major,F,major
Emma,Mr. Knightley,nay how could i help saying what i did nobody could have helped it it was not so very bad i dare say she did not understand me,i assure you she did she felt your full meaning she has talked of it since i wish you could have heard how she talked of it with what candour and generosity i wish you could have heard her honouring your forbearance in being able to pay her such attentions as she was for ever receiving from yourself and your father when her society must be so irksome,0,0,0,0,5,10,1,1,1,6,1,1,2,2,1,1,4,10,1,1,2,0,1,0,7,20,1,1,0,6,0,1,1,0,1,0,28,68,1133,1134,Mr. Knightley,F,major,M,major
Mr. Knightley,Emma,i assure you she did she felt your full meaning she has talked of it since i wish you could have heard how she talked of it with what candour and generosity i wish you could have heard her honouring your forbearance in being able to pay her such attentions as she was for ever receiving from yourself and your father when her society must be so irksome,oh i know there is not a better creature in the world but you must allow that what is good and what is ridiculous are most unfortunately blended in her,0,2,0,1,10,4,1,1,6,3,1,1,2,2,1,1,10,1,1,1,0,1,0,1,20,3,1,1,6,2,1,1,0,0,0,0,68,30,1134,1135,Emma,M,major,F,major
Emma,Mr. Knightley,oh i know there is not a better creature in the world but you must allow that what is good and what is ridiculous are most unfortunately blended in her,they are blended i acknowledge and were she prosperous i could allow much for the occasional prevalence of the ridiculous over the good were she a woman of fortune i would leave every harmless absurdity to take its chance i would not quarrel with you for any liberties of manner were she your equal in situation but emma consider how far this is from being the case she is poor she has sunk from the comforts she was born to and if she live to old age must probably sink more her situation should secure your compassion it was badly done indeed you whom she had known from an infant whom she had seen grow up from a period when her notice was an honour to have you now in thoughtless spirits and the pride of the moment laugh at her humble her and before her niece too and before others many of whom certainly some would be entirely guided by your treatment of her this is not pleasant to you emma and it is very far from pleasant to me but i must i will i will tell you truths while i can satisfied with proving myself your friend by very faithful counsel and trusting that you will some time or other do me greater justice than you can do now,2,11,1,1,4,28,1,1,3,16,1,1,2,12,1,1,1,20,1,1,1,2,1,1,3,41,1,1,2,28,1,1,0,0,0,0,30,222,1135,1136,Mr. Knightley,F,major,M,major
Miss Bates,Emma,ah miss woodhouse how kind you are i suppose you have heard and are come to give us joy this does not seem much like joy indeed in me but it will be very trying for us to part with her after having had her so long and she has a dreadful headache just now writing all the morning such long letters you know to be written to colonel campbell and mrs dixon said i for tears were in her eyes perpetually one cannot wonder one cannot wonder it is a great change and though she is amazingly fortunate such a situation i suppose as no young woman before ever met with on first going out do not think us ungrateful miss woodhouse for such surprising good fortune but poor dear soul if you were to see what a headache she has when one is in great pain you know one cannot feel any blessing quite as it may deserve she is as low as possible to look at her nobody would think how delighted and happy she is to have secured such a situation you will excuse her not coming to you she is not able she is gone into her own room i want her to lie down upon the bed said i but however she is not she is walking about the room but now that she has written her letters she says she shall soon be well she will be extremely sorry to miss seeing you miss woodhouse but your kindness will excuse her you were kept waiting at the door i was quite ashamed but somehow there was a little bustle for it so happened that we had not heard the knock and till you were on the stairs we did not know any body was coming said i said she but then patty came in and said it was you said i said she and up she got and would go away and that was what made us keep you waiting and extremely sorry and ashamed we were said i so very kind but you are always kind,where may i ask is miss fairfax going,12,0,1,0,45,2,1,1,33,1,1,1,27,0,1,0,33,0,1,0,10,0,1,0,64,1,1,1,21,0,1,0,1,0,1,0,357,8,1139,1140,Emma; Mrs. Bates,F,intermediate,F,major
Emma,Miss Bates,where may i ask is miss fairfax going,to a mrs smallridge charming woman most superior to have the charge of her three little girls delightful children impossible that any situation could be more replete with comfort if we except perhaps mrs suckling s own family and mrs bragge s but mrs smallridge is intimate with both and in the very same neighbourhood lives only four miles from maple grove jane will be only four miles from maple grove,0,3,0,1,2,5,1,1,1,7,1,1,0,6,0,1,0,1,0,1,0,0,0,0,1,2,1,1,0,6,0,1,0,0,0,0,8,71,1140,1141,Miss Bates; Mrs. Bates,F,major,F,intermediate
Miss Bates,Emma,to a mrs smallridge charming woman most superior to have the charge of her three little girls delightful children impossible that any situation could be more replete with comfort if we except perhaps mrs suckling s own family and mrs bragge s but mrs smallridge is intimate with both and in the very same neighbourhood lives only four miles from maple grove jane will be only four miles from maple grove,mrs elton i suppose has been the person to whom miss fairfax owes,3,1,1,1,5,2,1,1,7,0,1,0,6,0,1,0,1,0,1,0,0,0,0,0,2,1,1,1,6,0,1,0,0,0,0,0,71,13,1141,1142,Emma; Mrs. Bates,F,intermediate,F,major
Emma,Miss Bates,mrs elton i suppose has been the person to whom miss fairfax owes,yes our good mrs elton the most indefatigable true friend she would not take a denial she would not let jane say no for when jane first heard of it it was the day before yesterday the very morning we were at donwell when jane first heard of it she was quite decided against accepting the offer and for the reasons you mention exactly as you say she had made up her mind to close with nothing till colonel campbell s return and nothing should induce her to enter into any engagement at present and so she told mrs elton over and over again and i am sure i had no more idea that she would change her mind but that good mrs elton whose judgment never fails her saw farther than i did it is not every body that would have stood out in such a kind way as she did and refuse to take jane s answer but she positively declared she would not write any such denial yesterday as jane wished her she would wait and sure enough yesterday evening it was all settled that jane should go quite a surprize to me i had not the least idea jane took mrs elton aside and told her at once that upon thinking over the advantages of mrs smallridge s situation she had come to the resolution of accepting it i did not know a word of it till it was all settled,1,12,1,1,2,19,1,1,0,21,0,1,0,18,0,1,0,30,0,1,0,7,0,1,1,35,1,1,0,20,0,1,0,2,0,1,13,245,1142,1143,Miss Bates; Mrs. Bates,F,major,F,intermediate
Miss Bates,Emma,yes our good mrs elton the most indefatigable true friend she would not take a denial she would not let jane say no for when jane first heard of it it was the day before yesterday the very morning we were at donwell when jane first heard of it she was quite decided against accepting the offer and for the reasons you mention exactly as you say she had made up her mind to close with nothing till colonel campbell s return and nothing should induce her to enter into any engagement at present and so she told mrs elton over and over again and i am sure i had no more idea that she would change her mind but that good mrs elton whose judgment never fails her saw farther than i did it is not every body that would have stood out in such a kind way as she did and refuse to take jane s answer but she positively declared she would not write any such denial yesterday as jane wished her she would wait and sure enough yesterday evening it was all settled that jane should go quite a surprize to me i had not the least idea jane took mrs elton aside and told her at once that upon thinking over the advantages of mrs smallridge s situation she had come to the resolution of accepting it i did not know a word of it till it was all settled,you spent the evening with mrs elton,12,1,1,1,19,0,1,0,21,0,1,0,18,0,1,0,30,0,1,0,7,0,1,0,35,1,1,1,20,1,1,1,2,0,1,0,245,7,1143,1144,Emma; Mrs. Bates,F,intermediate,F,major
Emma,Miss Bates,you spent the evening with mrs elton,yes all of us mrs elton would have us come it was settled so upon the hill while we were walking about with mr knightley said she,1,1,1,1,0,3,0,1,0,2,0,1,0,1,0,1,0,2,0,1,0,0,0,0,1,5,1,1,1,3,1,1,0,0,0,0,7,27,1144,1145,Miss Bates; Mrs. Bates,F,major,F,intermediate
Miss Bates,Emma,yes all of us mrs elton would have us come it was settled so upon the hill while we were walking about with mr knightley said she,mr knightley was there too was he,1,0,1,0,3,2,1,1,2,0,1,0,1,2,1,1,2,1,1,1,0,0,0,0,5,1,1,1,3,0,1,0,0,0,0,0,27,7,1145,1146,Emma; Mrs. Bates,F,intermediate,F,major
Emma,Miss Bates,mr knightley was there too was he,no not mr knightley he declined it from the first and though i thought he would come because mrs elton declared she would not let him off he did not but my mother and jane and i were all there and a very agreeable evening we had such kind friends you know miss woodhouse one must always find agreeable though every body seemed rather fagged after the morning s party even pleasure you know is fatiguing and i cannot say that any of them seemed very much to have enjoyed it however i shall always think it a very pleasant party and feel extremely obliged to the kind friends who included me in it,0,5,0,1,2,8,1,1,0,12,0,1,2,11,1,1,1,9,1,1,0,4,0,1,1,20,1,1,0,5,0,1,0,0,0,0,7,115,1146,1147,Miss Bates; Mrs. Bates,F,major,F,intermediate
Miss Bates,Emma,no not mr knightley he declined it from the first and though i thought he would come because mrs elton declared she would not let him off he did not but my mother and jane and i were all there and a very agreeable evening we had such kind friends you know miss woodhouse one must always find agreeable though every body seemed rather fagged after the morning s party even pleasure you know is fatiguing and i cannot say that any of them seemed very much to have enjoyed it however i shall always think it a very pleasant party and feel extremely obliged to the kind friends who included me in it,miss fairfax i suppose though you were not aware of it had been making up her mind the whole day,5,1,1,1,8,3,1,1,12,1,1,1,11,0,1,0,9,2,1,1,4,1,1,1,20,4,1,1,5,2,1,1,0,0,0,0,115,20,1147,1148,Emma; Mrs. Bates,F,intermediate,F,major
Emma,Miss Bates,miss fairfax i suppose though you were not aware of it had been making up her mind the whole day,i dare say she had,1,0,1,0,3,0,1,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,0,4,2,1,1,2,0,1,0,0,0,0,0,20,5,1148,1149,Miss Bates; Mrs. Bates,F,major,F,intermediate
