A,B,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel
Thomas Gradgrind,Louisa Bounderby,479,480,my dear louisa you correct me justly i merely wished to discharge my duty,what do i know father of tastes and fancies of aspirations and affections of all that part of my nature in which such light things might have been nourished what escape have i had from problems that could be demonstrated and realities that could be grasped,Louisa Bounderby,M,major,F,major,HardTimes
Louisa Bounderby,Thomas Gradgrind,480,481,what do i know father of tastes and fancies of aspirations and affections of all that part of my nature in which such light things might have been nourished what escape have i had from problems that could be demonstrated and realities that could be grasped,my dear quite true quite true,Thomas Gradgrind,F,major,M,major,HardTimes
Thomas Gradgrind,Louisa Bounderby,481,482,my dear quite true quite true,why father what a strange question to ask me the baby preference that even i have heard of as common among children has never had its innocent resting place in my breast you have been so careful of me that i never had a child s heart you have trained me so well that i never dreamed a child s dream you have dealt so wisely with me father from my cradle to this hour that i never had a child s belief or a child s fear,Louisa Bounderby,M,major,F,major,HardTimes
Louisa Bounderby,Thomas Gradgrind,482,483,why father what a strange question to ask me the baby preference that even i have heard of as common among children has never had its innocent resting place in my breast you have been so careful of me that i never had a child s heart you have trained me so well that i never dreamed a child s dream you have dealt so wisely with me father from my cradle to this hour that i never had a child s belief or a child s fear,my dear louisa you abundantly repay my care kiss me my dear girl i may assure you now my favourite child that i am made happy by the sound decision at which you have arrived mr bounderby is a very remarkable man and what little disparity can be said to exist between you if any is more than counterbalanced by the tone your mind has acquired it has always been my object so to educate you as that you might while still in your early youth be if i may so express myself almost any age kiss me once more louisa now let us go and find your mother,Thomas Gradgrind,F,major,M,major,HardTimes
Thomas Gradgrind,Mrs. Gradgrind,484,485,mrs gradgrind allow me to present to you mrs bounderby,oh so you have settled it well i m sure i hope your health may be good louisa for if your head begins to split as soon as you are married which was the case with mine i cannot consider that you are to be envied though i have no doubt you think you are as all girls do however i give you joy my dear and i hope you may now turn all your ological studies to good account i am sure i do i must give you a kiss of congratulation louisa but don t touch my right shoulder for there s something running down it all day long and now you see i shall be worrying myself morning noon and night to know what i am to call him,Cecilia Jupe; Louisa Bounderby; Mrs. Gradgrind,M,major,F,intermediate,HardTimes
Mrs. Gradgrind,Thomas Gradgrind,485,486,oh so you have settled it well i m sure i hope your health may be good louisa for if your head begins to split as soon as you are married which was the case with mine i cannot consider that you are to be envied though i have no doubt you think you are as all girls do however i give you joy my dear and i hope you may now turn all your ological studies to good account i am sure i do i must give you a kiss of congratulation louisa but don t touch my right shoulder for there s something running down it all day long and now you see i shall be worrying myself morning noon and night to know what i am to call him,mrs gradgrind what do you mean,Cecilia Jupe; Louisa Bounderby; Thomas Gradgrind,F,intermediate,M,major,HardTimes
Thomas Gradgrind,Mrs. Gradgrind,486,487,mrs gradgrind what do you mean,whatever i am to call him mr gradgrind when he is married to louisa i must call him something it s impossible to be constantly addressing him and never giving him a name i cannot call him josiah for the name is insupportable to me you yourself wouldn t hear of joe you very well know am i to call my own son in law mister not i believe unless the time has arrived when as an invalid i am to be trampled upon by my relations then what am i to call him as to the wedding all i ask louisa is and i ask it with a fluttering in my chest which actually extends to the soles of my feet that it may take place soon otherwise i know it is one of those subjects i shall never hear the last of,Cecilia Jupe; Louisa Bounderby; Mrs. Gradgrind,M,major,F,intermediate,HardTimes
Mrs. Sparsit,Josiah Bounderby,489,490,good evening mr bounderby,good evening ma am good evening your fireside sir i freely admit it it is for you to occupy it all if you think proper don t go to the north pole ma am,Josiah Bounderby,F,major,M,major,HardTimes
Josiah Bounderby,Mrs. Sparsit,490,491,good evening ma am good evening your fireside sir i freely admit it it is for you to occupy it all if you think proper don t go to the north pole ma am,thank you sir,Mrs. Sparsit,M,major,F,major,HardTimes
Mrs. Sparsit,Josiah Bounderby,491,492,thank you sir,mrs sparsit ma am i have no occasion to say to you that you are not only a lady born and bred but a devilish sensible woman,Josiah Bounderby,F,major,M,major,HardTimes
Josiah Bounderby,Mrs. Sparsit,492,493,mrs sparsit ma am i have no occasion to say to you that you are not only a lady born and bred but a devilish sensible woman,sir this is indeed not the first time that you have honoured me with similar expressions of your good opinion,Mrs. Sparsit,M,major,F,major,HardTimes
Mrs. Sparsit,Josiah Bounderby,493,494,sir this is indeed not the first time that you have honoured me with similar expressions of your good opinion,mrs sparsit ma am i am going to astonish you,Josiah Bounderby,F,major,M,major,HardTimes
Josiah Bounderby,Mrs. Sparsit,494,495,mrs sparsit ma am i am going to astonish you,yes sir,Mrs. Sparsit,M,major,F,major,HardTimes
